Date,BTC-USD,ETH-USD,VUS.TO,GME,AMC,AMZN,WMT,NVDA,AMD,AAPL,MSFT,DIS,PYPL
2017-11-14,6635.75,337.6310119628906,51.15999984741211,16.61,12.7,1155.24,93.86,55.33,11.63,44.241,86.08,103.46,75.61
2017-11-15,7315.5400390625,333.35699462890625,50.900001525878906,16.0,12.91,1158.84,90.34,53.08,11.3,43.11,83.61,104.38,75.88
2017-11-16,7871.68994140625,330.92401123046875,51.36000061035156,16.91,12.68,1165.59,102.15,54.8191,11.33,44.448,84.1,103.6,80.9
2017-11-17,7708.990234375,332.3940124511719,51.290000915527344,16.48,13.06,1139.79,98.7,53.7,11.54,44.3015,86.1,105.17,78.82
2017-11-20,8200.6396484375,366.7300109863281,51.36000061035156,17.02,13.31,1182.02,100.81,55.5,11.56,44.045,85.2,107.52,79.01
2017-11-21,8071.259765625,360.4010009765625,51.709999084472656,17.47,12.8,1184.29,97.72,56.5793,11.9,44.273,86.36,105.0,81.21
2017-11-22,8253.5498046875,380.6520080566406,51.720001220703125,18.01,13.5,1210.49,96.64,55.1182,11.9,45.6,86.38,106.49,79.38
2017-11-24,8253.6904296875,474.9110107421875,51.810001373291016,17.63,14.54,1219.0,99.74,54.71,11.85,45.4139,84.39,105.14,82.12
2017-11-27,9818.349609375,480.3550109863281,51.790000915527344,18.91,15.0,1220.35,96.97,53.795,11.94,44.2045,87.79,107.23,80.06
2017-11-28,10058.7998046875,472.9020080566406,52.2400016784668,19.78,16.64,1217.5,100.53,54.4986,11.49,43.9233,88.79,106.97,80.72
2017-11-29,9888.6103515625,427.52301025390625,52.29999923706055,20.38,15.9,1203.76,98.51,51.256,11.36,44.16,86.76,105.28,74.32
2017-11-30,10233.599609375,447.114013671875,52.63999938964844,18.92,14.9,1217.91,100.43,50.9905,11.07,44.8881,87.13,105.14,78.51
2017-12-01,10975.599609375,466.5400085449219,52.5099983215332,19.03,14.0,1207.72,97.41,51.5,11.26,43.0257,87.67,108.65,76.8
2017-12-04,11657.2001953125,470.2040100097656,52.52000045776367,20.1,14.5,1154.55,101.7,48.147,10.29,43.03,83.17,115.7,71.92
2017-12-05,11916.7001953125,463.281005859375,52.29999923706055,19.6,15.15,1185.45,102.35,48.959,10.29,42.57,83.69,110.33,71.8
2017-12-06,14291.5,428.5880126953125,52.220001220703125,19.22,14.66,1167.75,98.13,48.113,10.0,43.4026,86.27,109.89,76.43
2017-12-07,17899.69921875,434.4079895019531,52.40999984741211,18.79,14.97,1160.97,96.92,48.9663,10.16,43.73,85.47,105.91,75.02
2017-12-08,16569.400390625,456.031005859375,52.68000030517578,19.6,14.83,1213.0,99.99,48.0515,10.42,42.5122,88.21,107.27,74.07
2017-12-11,16936.80078125,515.135986328125,52.79999923706055,19.38,15.72,1218.4,96.93,49.031,10.58,45.0346,88.23,111.71,73.87
2017-12-12,17415.400390625,651.4310302734375,52.939998626708984,19.88,15.68,1175.76,97.8,49.2,10.3,43.772,86.26,111.61,74.37
2017-12-13,16408.19921875,702.7670288085938,52.90999984741211,19.27,15.54,1180.66,102.38,48.747,10.27,45.0265,89.34,111.24,75.78
2017-12-14,16564.0,695.8159790039062,52.7400016784668,18.89,16.1,1226.06,101.77,48.8374,10.3,43.7,88.38,111.52,77.87
2017-12-15,17706.900390625,684.447998046875,53.11000061035156,18.73,15.7,1202.8,99.18,50.06,10.6,44.7774,89.83,116.23,77.57
2017-12-18,19114.19921875,794.64501953125,53.4900016784668,19.35,15.54,1212.98,98.7,51.369,11.48,46.124,88.35,113.1,78.08
2017-12-19,17776.69921875,826.822998046875,53.310001373291016,18.43,15.28,1204.42,102.0,50.691,11.22,44.718,86.31,116.03,75.7
2017-12-20,16624.599609375,819.0859985351562,53.290000915527344,18.41,15.0,1188.3,99.8,50.4,11.33,43.5876,88.45,110.15,76.0
2017-12-21,15802.900390625,821.06298828125,53.33000183105469,18.64,15.7,1230.93,102.65,49.7856,11.42,45.0127,86.7,112.65,77.66
2017-12-22,13831.7998046875,674.8599853515625,53.31999969482422,18.45,15.4,1191.87,100.69,50.9868,10.59,44.3268,88.17,113.42,77.02
2017-12-27,15838.5,762.8419799804688,53.279998779296875,18.58,14.4,1239.21,100.58,51.0298,10.66,44.59,89.08,108.91,74.89
2017-12-28,14606.5,737.0230102539062,53.369998931884766,18.24,14.89,1197.4,100.9,49.44,11.0,43.12,89.53,111.71,75.83
2017-12-29,14656.2001953125,753.5919799804688,52.9900016784668,18.81,15.8,1214.34,102.99,50.541,10.43,42.7338,87.14,111.8,75.34
2018-01-02,14982.099609375,884.4439697265625,53.34000015258789,18.75,15.9,1210.38,99.57,51.5854,11.15,43.371,86.86,116.3,76.74
2018-01-03,15201.0,962.719970703125,53.709999084472656,18.6,16.0,1229.4,104.3,55.7583,12.07,44.0485,90.51,115.47,77.38
2018-01-04,15599.2001953125,980.9219970703125,53.91999816894531,18.61,15.08,1245.54,103.73,53.9771,12.66,44.1421,91.22,117.02,80.03
2018-01-05,17429.5,997.719970703125,54.209999084472656,19.0,14.3,1246.9,104.37,54.02,12.12,45.22,92.1,115.7,82.4
2018-01-08,15170.099609375,1148.530029296875,54.34000015258789,20.17,14.3,1287.58,106.15,58.0,12.85,43.7408,92.62,115.4,81.63
2018-01-09,14595.400390625,1299.739990234375,54.439998626708984,20.22,14.3,1267.8,101.21,57.682,11.88,45.5519,88.54,115.22,79.78
2018-01-10,14973.2998046875,1255.8199462890625,54.33000183105469,20.03,14.01,1315.63,100.48,58.0,12.23,45.0374,91.95,109.86,82.85
2018-01-11,13405.7998046875,1154.9300537109375,54.7400016784668,20.46,14.5,1320.42,100.62,56.69,12.41,44.23,91.31,114.64,80.16
2018-01-12,13980.599609375,1273.199951171875,55.09000015258789,17.91,15.03,1338.4,102.05,58.454,12.33,45.6403,93.0,114.62,83.79
2018-01-16,11490.5,1053.68994140625,54.939998626708984,17.81,13.99,1360.13,105.67,57.5945,11.95,45.6557,92.15,112.56,80.93
2018-01-17,11188.599609375,1014.25,55.38999938964844,17.6,14.36,1319.0,105.8,57.51,12.37,45.759,92.73,116.53,83.33
2018-01-18,11474.900390625,1036.280029296875,55.22999954223633,18.53,13.8,1295.87,107.1,57.13,12.88,46.432,90.4,112.05,84.64
2018-01-19,11607.400390625,1039.0999755859375,55.560001373291016,18.63,13.2,1349.16,109.56,58.841,12.68,46.059,92.0,113.12,86.72
2018-01-22,10931.400390625,1003.260009765625,55.849998474121094,18.18,13.58,1343.7,107.88,60.7796,13.18,45.53,94.54,111.6,87.57
2018-01-23,10868.400390625,986.22900390625,56.150001525878906,17.6,13.5,1402.94,106.7,62.4309,13.12,45.06,94.8,115.0,87.88
2018-01-24,11359.400390625,1058.780029296875,56.060001373291016,17.31,13.4,1412.99,109.65,61.26,13.23,44.03,92.03,112.0,87.06
2018-01-25,11259.400390625,1056.030029296875,56.0,17.46,13.54,1418.7,111.6,59.8911,12.5,43.0687,94.64,114.5,86.34
2018-01-26,11171.400390625,1055.1700439453125,56.59000015258789,17.08,12.94,1429.25,110.08,61.4435,13.56,43.8787,96.24,112.64,88.19
2018-01-29,11296.400390625,1182.3599853515625,56.349998474121094,17.92,13.09,1477.69,114.46,64.7182,13.72,42.31,98.33,112.4,84.77
2018-01-30,10106.2998046875,1071.1300048828125,55.779998779296875,17.39,12.7,1504.18,111.07,61.59,13.41,41.8083,94.21,111.2,83.82
2018-01-31,10221.099609375,1118.31005859375,55.720001220703125,17.64,13.0,1466.81,109.9,63.66,13.75,43.8348,96.4,111.83,87.17
2018-02-01,9170.5400390625,1036.7900390625,55.5,16.85,13.5,1427.0,108.73,62.98,13.36,43.321,95.94,115.91,81.4
2018-02-02,8830.75,915.7849731445312,54.5,16.52,13.99,1431.07,108.5,58.57,12.66,41.306,93.34,109.4,79.9
2018-02-05,6955.27001953125,697.9509887695312,52.25,15.7,13.65,1420.0,104.31,56.034,11.79,39.499,89.0,105.7,75.051
2018-02-06,7754.0,793.1220092773438,53.09000015258789,16.51,14.41,1461.76,101.8,56.845,11.75,41.6034,93.6,110.34,77.07
2018-02-07,7621.2998046875,757.0679931640625,52.97999954223633,17.24,14.7,1435.67,103.84,59.6,11.6,41.133,91.34,109.83,78.3
2018-02-08,8265.58984375,817.8070068359375,51.0,16.02,14.34,1351.5,102.77,55.68,11.7,40.3317,86.12,106.03,73.73
2018-02-09,8736.98046875,883.864990234375,51.56999969482422,16.8,13.46,1341.9,102.04,58.4,11.47,40.9677,92.15,105.13,77.21
2018-02-12,8926.5703125,868.7069702148438,52.36000061035156,16.0,14.5,1394.35,101.96,57.8339,11.9,41.2183,89.51,106.29,77.07
2018-02-13,8598.3095703125,845.2579956054688,52.54999923706055,16.14,14.01,1448.85,102.74,59.8926,12.15,42.981,92.93,106.05,78.04
2018-02-14,9494.6298828125,923.5609741210938,53.310001373291016,16.82,14.6,1521.88,102.6,61.66,12.6,42.8871,94.32,108.8,78.0
2018-02-15,10166.400390625,936.9760131835938,53.869998931884766,16.92,14.96,1518.95,105.75,63.208,12.7,44.5377,96.69,106.77,80.632
2018-02-16,10233.900390625,944.2100219726562,54.099998474121094,16.5,15.0,1481.57,106.1,63.14,12.35,44.528,95.0,109.35,79.5
2018-02-20,11403.7001953125,895.3709716796875,53.65999984741211,16.15,14.6,1470.02,97.82,63.17,12.07,44.3603,94.1,106.8,77.4
2018-02-21,10690.400390625,849.9710083007812,53.400001525878906,15.75,14.5,1516.56,92.77,61.0327,12.14,44.0333,95.59,107.48,78.04
2018-02-22,10005.0,812.844970703125,53.40999984741211,15.65,14.5,1548.84,93.74,63.3362,12.38,43.786,94.79,107.45,81.0
2018-02-23,10301.099609375,864.1890258789062,54.220001220703125,15.99,14.86,1536.0,92.98,61.8234,12.46,45.956,95.17,108.96,82.34
2018-02-26,10366.7001953125,869.3150024414062,54.84000015258789,16.12,15.69,1574.45,95.74,62.499,13.03,46.209,100.12,114.78,83.06
2018-02-27,10725.599609375,878.2650146484375,54.25,15.58,16.37,1559.69,95.84,64.306,12.91,45.4134,98.9,109.29,79.77
2018-02-28,10397.900390625,855.198974609375,53.59000015258789,16.45,16.0,1574.65,90.69,60.9,12.56,46.06,96.54,104.51,79.69
2018-03-01,10951.0,872.2000122070312,52.93000030517578,16.48,15.02,1531.14,91.9,60.2564,12.0,44.37,92.98,103.14,81.81
2018-03-02,11086.400390625,856.85302734375,53.20000076293945,16.18,16.1,1547.76,91.24,62.055,11.84,44.209,97.58,103.98,79.69
2018-03-05,11573.2998046875,853.6840209960938,53.81999969482422,16.23,15.78,1535.28,92.77,60.9431,12.14,45.418,95.55,107.03,82.76
2018-03-06,10779.900390625,816.9509887695312,53.9900016784668,16.25,15.98,1545.33,92.94,61.94,11.77,46.3591,96.63,109.2,81.7
2018-03-07,9965.5703125,752.8309936523438,54.040000915527344,16.38,15.8,1604.0,90.97,60.72,12.72,44.9382,95.14,107.96,82.42
2018-03-08,9395.009765625,704.5960083007812,54.06999969482422,15.96,16.16,1587.04,89.56,60.56,12.15,45.244,95.6,106.56,80.08
2018-03-09,9337.5498046875,728.916015625,55.15999984741211,16.16,16.3,1614.13,90.89,63.5754,12.2,45.399,99.07,107.02,80.75
2018-03-12,9205.1201171875,699.8309936523438,55.189998626708984,15.7,16.23,1658.16,91.13,65.04,11.59,46.27,101.59,108.3,83.5
2018-03-13,9194.849609375,690.8270263671875,54.72999954223633,16.08,15.38,1592.42,91.5,64.0005,11.65,45.2968,97.05,104.89,80.4
2018-03-14,8269.8095703125,614.291015625,54.459999084472656,15.55,15.65,1648.0,89.1,62.971,11.85,46.45,98.24,105.8,87.44
2018-03-15,8300.8603515625,611.3040161132812,54.439998626708984,15.96,15.28,1602.6,91.2,63.85,11.72,45.1254,97.08,104.02,84.74
2018-03-16,8338.349609375,601.666015625,54.63999938964844,15.89,14.5,1572.43,89.21,63.08,11.61,45.013,96.6,105.03,86.25
2018-03-19,8630.650390625,556.7260131835938,53.86000061035156,15.4,14.51,1620.37,88.77,61.61,11.94,45.885,96.04,105.44,81.3
2018-03-20,8913.4697265625,557.1749877929688,53.86000061035156,14.79,14.2,1638.51,90.11,64.293,11.53,45.68,93.26,101.74,81.46
2018-03-21,8929.2802734375,561.7319946289062,53.970001220703125,14.32,14.52,1639.71,91.87,64.01,11.71,44.1116,94.73,103.78,81.52
2018-03-22,8728.4697265625,539.7020263671875,52.349998474121094,13.96,14.2,1592.71,89.7,63.0506,11.17,43.776,92.6,103.3,79.15
2018-03-23,8879.6201171875,539.6190185546875,51.43000030517578,13.8,14.2,1500.96,87.06,58.8268,11.13,42.639,90.64,102.5,80.01
2018-03-26,7833.0400390625,450.1159973144531,52.540000915527344,14.36,14.17,1568.4,89.4,61.92,10.64,44.659,96.17,105.06,80.29
2018-03-27,7954.47998046875,446.27899169921875,51.529998779296875,14.42,14.1,1552.04,87.93,58.79,10.0,42.654,89.9,101.72,79.92
2018-03-28,7165.7001953125,385.9679870605469,51.52000045776367,14.7,13.9,1480.82,88.6,57.4736,10.02,43.51,91.57,99.6,78.7
2018-03-29,6890.52001953125,394.6449890136719,52.2400016784668,12.74,14.09,1496.22,90.97,60.0388,10.54,43.647,93.45,101.13,76.2
2018-04-02,7456.10986328125,416.89300537109375,50.939998626708984,13.01,14.28,1404.72,88.57,57.5686,9.94,42.46,91.83,99.01,77.0
2018-04-03,6853.83984375,380.5429992675781,51.59000015258789,13.57,15.94,1457.85,86.8,57.8085,9.61,42.9089,94.18,103.54,76.72
2018-04-04,6811.47021484375,383.23199462890625,52.25,13.45,15.5,1423.48,89.33,58.43,9.82,44.2173,94.2,103.02,75.97
2018-04-05,6636.31982421875,370.2850036621094,52.66999816894531,13.7,16.93,1515.35,89.97,55.36,10.48,43.6,96.67,106.66,80.7
2018-04-06,6911.08984375,385.3139953613281,51.59000015258789,13.84,16.74,1432.45,88.46,55.9158,9.82,42.161,94.39,103.32,74.5
2018-04-09,6834.759765625,414.2430114746094,51.90999984741211,13.69,16.76,1468.52,87.17,54.8681,9.86,44.129,92.5,101.7,78.37
2018-04-10,6968.31982421875,430.5400085449219,52.54999923706055,13.99,17.0,1469.84,89.75,58.4472,10.05,45.46,96.02,106.25,78.99
2018-04-11,7889.25,492.9410095214844,52.2400016784668,14.43,17.1,1494.24,86.73,56.68,10.12,43.17,92.63,101.5,80.1
2018-04-12,7895.9599609375,492.7349853515625,52.70000076293945,13.96,16.6,1483.6,86.92,60.27,10.4,44.827,96.94,100.48,81.2
2018-04-13,7986.240234375,501.4779968261719,52.4900016784668,14.08,17.31,1432.58,88.98,59.387,10.31,44.6518,96.19,101.38,78.91
2018-04-16,7902.08984375,502.8940124511719,52.939998626708984,14.34,17.54,1465.9,90.55,60.4701,10.53,44.677,94.88,102.31,78.9
2018-04-17,8163.419921875,524.7890014648438,53.470001220703125,14.27,17.9,1540.54,89.7,60.031,11.02,45.51,97.07,105.71,82.74
2018-04-18,8294.3095703125,567.8889770507812,53.54999923706055,14.21,17.6,1593.69,91.9,61.9138,10.69,44.81,98.47,104.9,83.91
2018-04-19,8845.830078125,615.718017578125,53.2400016784668,14.13,17.95,1577.91,88.76,58.23,10.14,44.6,100.14,103.42,81.27
2018-04-20,8895.580078125,605.39501953125,52.7599983215332,13.33,17.0,1587.27,89.86,57.7839,10.48,42.24,98.0,104.81,80.27
2018-04-23,9697.5,708.1580200195312,52.84000015258789,13.2,17.61,1527.97,89.1,57.28,10.14,42.71,96.27,101.75,79.13
2018-04-24,8845.740234375,615.416015625,52.189998626708984,13.93,18.0,1479.5,88.95,57.4,10.22,41.793,94.74,101.45,77.04
2018-04-25,9281.509765625,662.8090209960938,52.150001525878906,13.59,17.6,1500.86,91.11,55.863,9.75,42.1319,95.4,103.27,78.0
2018-04-26,8987.0498046875,647.031982421875,52.849998474121094,14.05,17.4,1593.35,90.75,58.386,11.41,42.766,96.79,102.29,77.03
2018-04-27,9348.48046875,683.677978515625,52.84000015258789,13.88,17.6,1650.55,89.41,57.6554,11.29,42.6,99.06,102.62,76.96
2018-04-30,9119.009765625,673.6129760742188,52.459999084472656,14.06,18.04,1592.95,90.35,56.545,11.32,42.938,95.31,100.43,75.89
2018-05-01,9235.919921875,687.1489868164062,52.5,14.34,16.8,1598.0,87.45,57.678,11.32,43.981,97.0,103.31,74.93
2018-05-02,9743.8603515625,779.5430297851562,52.13999938964844,13.66,17.3,1602.76,87.95,57.9965,11.44,45.2736,95.87,102.63,75.09
2018-05-03,9700.759765625,785.6240234375,51.97999954223633,13.18,16.95,1572.559,90.14,60.7514,11.07,46.3769,95.64,102.25,75.49
2018-05-04,9858.150390625,816.1199951171875,52.779998779296875,14.0,16.5,1633.75,89.69,61.396,11.62,47.7049,95.72,102.71,75.31
2018-05-07,9234.8203125,752.8569946289062,52.93000030517578,13.17,17.8,1633.87,88.05,63.5,12.12,47.15,97.76,106.86,75.47
2018-05-08,9325.1796875,752.2750244140625,52.90999984741211,12.9,17.3,1649.95,87.34,65.0,11.65,46.8721,98.05,103.14,77.98
2018-05-09,9043.9404296875,727.2769775390625,53.43000030517578,13.11,16.85,1630.0,85.13,64.128,12.23,48.58,98.43,101.17,78.68
2018-05-10,8441.490234375,679.5859985351562,53.869998931884766,13.34,16.64,1634.67,82.86,66.1738,12.58,48.58,100.88,104.58,81.82
2018-05-11,8504.8896484375,686.0479736328125,54.0,12.94,16.6,1626.42,83.5,66.107,12.16,49.4646,100.8,102.34,82.4
2018-05-14,8510.3798828125,708.8709716796875,54.060001373291016,13.46,17.2,1656.57,85.02,65.7,12.24,48.3616,98.25,102.61,79.3
2018-05-15,8368.830078125,707.0499877929688,53.709999084472656,13.93,17.03,1587.06,87.19,62.85,12.58,48.3,98.31,106.38,81.61
2018-05-16,8094.31982421875,672.656982421875,53.880001068115234,13.9,16.7,1660.35,90.18,61.8101,13.41,48.982,99.25,109.34,80.29
2018-05-17,8250.9697265625,694.3670043945312,53.9900016784668,14.2,16.9,1594.33,84.88,64.6275,12.82,48.3257,100.57,107.36,79.33
2018-05-18,8247.1796875,696.530029296875,53.88999938964844,12.62,16.4,1575.08,87.05,62.31,13.0,47.9143,97.6,105.29,82.74
2018-05-22,7557.81982421875,583.5850219726562,54.06999969482422,13.0,16.3,1582.1,84.7,62.529,13.46,49.12,101.5,108.68,81.86
2018-05-23,7587.33984375,601.7550048828125,54.16999816894531,12.88,15.6,1626.49,85.53,64.255,13.3,47.59,100.08,104.93,82.02
2018-05-24,7480.14013671875,586.7340087890625,54.16999816894531,13.31,15.4,1657.9,86.56,64.4975,14.01,48.2993,100.71,104.02,85.02
2018-05-25,7355.8798828125,587.280029296875,54.040000915527344,13.22,15.25,1686.35,83.08,64.98,13.79,47.937,100.63,105.7,84.53
2018-05-29,7406.52001953125,559.5900268554688,53.5,13.56,15.09,1677.48,85.8,62.5542,14.0,47.011,101.98,100.65,83.56
2018-05-30,7494.169921875,577.64501953125,54.18000030517578,13.9,15.49,1679.9,84.67,63.8399,14.37,48.657,99.61,103.09,83.9
2018-05-31,7541.4501953125,580.0430297851562,53.849998474121094,13.7,14.8,1692.96,83.71,65.262,13.96,47.9158,101.5,102.45,83.21
2018-06-01,7643.4501953125,591.8079833984375,54.290000915527344,13.94,15.4,1709.35,85.45,64.494,15.0,49.01,105.61,102.17,83.92
2018-06-04,7633.759765625,609.302978515625,54.61000061035156,14.47,15.13,1706.61,87.95,68.4403,15.35,48.5481,102.34,100.87,85.96
2018-06-05,7653.97998046875,607.1240234375,54.70000076293945,14.8,14.96,1780.79,86.42,68.9893,15.06,49.8505,103.39,103.57,87.07
2018-06-06,7678.240234375,605.18701171875,55.06999969482422,14.88,15.0,1724.3,87.78,69.5701,15.68,49.629,104.19,104.66,88.51
2018-06-07,7624.919921875,601.0770263671875,55.11000061035156,15.16,14.72,1690.3,85.65,67.562,14.95,49.977,101.99,105.91,84.91
2018-06-08,7531.97998046875,597.56201171875,55.27000045776367,14.89,15.14,1704.9,86.61,68.22,15.43,49.213,104.66,104.05,86.06
2018-06-11,6582.35986328125,496.8429870605469,55.45000076293945,14.68,15.28,1714.2,86.4,66.727,15.92,49.2199,103.89,107.16,87.23
2018-06-12,6349.89990234375,477.4939880371094,55.41999816894531,14.18,16.43,1757.83,88.3,67.448,16.28,49.69,104.39,107.01,86.95
2018-06-13,6675.35009765625,519.7420043945312,55.2599983215332,13.78,16.0,1787.99,84.91,65.9,16.56,49.313,101.39,106.87,89.37
2018-06-14,6456.580078125,491.0039978027344,55.40999984741211,13.24,15.87,1791.0,87.0,67.0384,16.73,48.9,105.53,113.45,86.46
2018-06-15,6550.16015625,499.6419982910156,55.33000183105469,14.59,16.2,1759.96,86.3,69.09,17.07,48.08,104.06,110.32,86.63
2018-06-18,6769.93994140625,537.9569702148438,55.27000045776367,15.8,16.0,1774.27,83.0,69.5002,17.74,48.337,105.06,110.31,87.72
2018-06-19,6776.5498046875,536.2680053710938,55.08000183105469,16.35,16.66,1794.85,86.93,65.8275,17.02,47.9842,100.99,108.9,88.51
2018-06-20,6729.740234375,527.3670043945312,55.279998779296875,15.79,16.7,1827.86,85.51,66.7449,16.69,47.097,103.14,112.26,86.18
2018-06-21,6083.68994140625,465.8169860839844,54.900001525878906,15.85,17.5,1743.53,87.43,64.3631,16.19,48.453,101.65,110.18,86.95
2018-06-22,6162.47998046875,474.5199890136719,54.790000915527344,15.64,16.9,1736.23,86.39,63.562,16.3,46.98,100.53,107.11,87.14
2018-06-25,6093.669921875,432.7720031738281,54.02000045776367,15.68,16.6,1728.77,88.55,59.86,15.5,46.4999,100.04,106.07,82.76
2018-06-26,6157.1298828125,442.364990234375,54.06999969482422,15.14,16.44,1760.65,89.03,61.8511,15.5,48.1281,102.14,108.81,84.25
2018-06-27,5903.43994140625,422.364990234375,53.630001068115234,14.7,16.3,1700.28,88.35,60.7,15.52,47.42,100.52,108.94,83.49
2018-06-28,6218.2998046875,436.0090026855469,53.869998931884766,15.22,16.69,1711.13,87.18,62.305,15.65,47.613,101.15,107.84,84.22
2018-06-29,6404.0,455.17999267578125,53.939998626708984,14.84,15.9,1732.7,89.1,60.558,15.33,46.6172,101.8,105.92,85.89
2018-07-03,6597.5498046875,467.3179931640625,53.790000915527344,14.62,16.37,1775.71,84.85,62.15,16.0,47.52,101.07,107.35,84.9
2018-07-05,6673.5,474.0119934082031,54.369998931884766,15.22,17.0,1720.45,85.37,62.4075,16.1,46.88,103.43,105.93,86.77
2018-07-06,6856.93017578125,491.6600036621094,54.83000183105469,15.2,17.7,1783.4,85.25,62.2303,16.74,48.8436,103.15,108.43,89.71
2018-07-09,6329.9501953125,434.42401123046875,55.279998779296875,15.71,17.66,1779.13,87.95,62.7653,17.21,48.542,102.63,109.92,88.33
2018-07-10,6394.7099609375,446.51800537109375,55.43000030517578,15.13,17.45,1784.69,89.06,65.14,17.24,48.22,102.74,110.16,88.02
2018-07-11,6228.81005859375,430.0740051269531,55.04999923706055,15.0,17.9,1840.0,87.91,64.5684,16.99,48.74,106.32,108.99,87.21
2018-07-12,6238.0498046875,434.0270080566406,55.47999954223633,15.18,17.0,1848.67,87.61,64.3988,17.13,48.8903,108.59,109.92,90.18
2018-07-13,6276.1201171875,436.08599853515625,55.560001373291016,15.71,17.84,1824.86,90.1,62.75,16.28,48.9189,107.1,110.0,89.82
2018-07-16,7321.0400390625,501.00201416015625,55.439998626708984,15.31,17.5,1865.88,87.92,64.57,16.72,48.5838,105.95,114.5,90.9
2018-07-17,7370.77978515625,480.51300048828125,55.709999084472656,14.99,17.16,1885.77,89.0,65.7984,17.21,49.4987,107.12,113.4,89.81
2018-07-18,7466.85986328125,469.6189880371094,55.81999969482422,14.59,16.73,1866.17,88.25,64.421,16.89,49.9,109.67,111.72,91.19
